"id_net";"sector"
"7512";"SERVIZI"
"7513";"INDUSTRIA/ARTIGIANATO-SERVIZI"
"7514";"AGRICOLTURA/PESCA"
"7515";"SERVIZI"
"7516";"INDUSTRIA/ARTIGIANATO"
"7517";"INDUSTRIA/ARTIGIANATO"
"7518";"SERVIZI"
"7520";"AGRICOLTURA/PESCA-COMMERCIO-TURISMO"
"7521";"SERVIZI"
"7522";"SERVIZI"
"7523";"SERVIZI"
"7524";"SERVIZI"
"7525";"INDUSTRIA/ARTIGIANATO"
"7526";"COMMERCIO-SERVIZI"
"7529";"INDUSTRIA/ARTIGIANATO"
"7530";"COMMERCIO"
"7531";"AGRICOLTURA/PESCA"
"7532";"INDUSTRIA/ARTIGIANATO"
"7533";"SERVIZI"
"7534";"INDUSTRIA/ARTIGIANATO-SERVIZI"
"7535";"INDUSTRIA/ARTIGIANATO"
"7536";"INDUSTRIA/ARTIGIANATO"
"7537";"INDUSTRIA/ARTIGIANATO"
"7538";"INDUSTRIA/ARTIGIANATO"
"7539";"SERVIZI"
"7541";"SERVIZI"
"7542";"INDUSTRIA/ARTIGIANATO"
"7543";"SERVIZI"
"7544";"INDUSTRIA/ARTIGIANATO"
"7545";"SERVIZI"
"7546";"INDUSTRIA/ARTIGIANATO"
"7547";"INDUSTRIA/ARTIGIANATO"
"7548";"SERVIZI"
"7549";"SERVIZI"
"7550";"SERVIZI"
"7551";"SERVIZI"
"7552";"SERVIZI"
"7553";"INDUSTRIA/ARTIGIANATO"
"7554";"COMMERCIO"
"7555";"INDUSTRIA/ARTIGIANATO"
"7557";"INDUSTRIA/ARTIGIANATO"
"7558";"SERVIZI"
"7559";"INDUSTRIA/ARTIGIANATO"
"7560";"SERVIZI"
"7561";"INDUSTRIA/ARTIGIANATO"
"7562";"INDUSTRIA/ARTIGIANATO"
"7563";"SERVIZI"
"7564";"AGRICOLTURA/PESCA"
"7565";"INDUSTRIA/ARTIGIANATO"
"7566";"INDUSTRIA/ARTIGIANATO"
"7567";"AGRICOLTURA/PESCA"
"7568";"SERVIZI"
"7569";"SERVIZI"
"7570";"SERVIZI"
"7571";"SERVIZI"
"7572";"SERVIZI"
"7573";"SERVIZI"
"7574";"SERVIZI"
"7575";"SERVIZI"
"7576";"AGRICOLTURA/PESCA"
"7577";"SERVIZI"
"7578";"INDUSTRIA/ARTIGIANATO-SERVIZI"
"7579";"SERVIZI"
"7580";"SERVIZI"
"7581";"INDUSTRIA/ARTIGIANATO"
"7582";"SERVIZI"
"7583";"INDUSTRIA/ARTIGIANATO-SERVIZI"
"7584";"INDUSTRIA/ARTIGIANATO-SERVIZI"
"7585";"SERVIZI"
"7586";"AGRICOLTURA/PESCA"
"7587";"SERVIZI"
"7588";"SERVIZI"
"7589";"SERVIZI"
"7590";"SERVIZI"
"7591";"SERVIZI"
"7592";"AGRICOLTURA/PESCA-COMMERCIO-INDUSTRIA/ARTIGIANATO"
"7593";"INDUSTRIA/ARTIGIANATO"
"7594";"COMMERCIO"
"7595";"AGRICOLTURA/PESCA-TURISMO"
"7597";"AGRICOLTURA/PESCA"
"7598";"AGRICOLTURA/PESCA"
"7599";"SERVIZI"
"7600";"AGRICOLTURA/PESCA"
"7601";"COMMERCIO"
"7602";"SERVIZI"
"7603";"SERVIZI"
"7604";"INDUSTRIA/ARTIGIANATO"
"7605";"INDUSTRIA/ARTIGIANATO"
"7606";"INDUSTRIA/ARTIGIANATO"
"7607";"SERVIZI"
"7608";"INDUSTRIA/ARTIGIANATO"
"7609";"AGRICOLTURA/PESCA"
"7610";"SERVIZI"
"7611";"SERVIZI"
"7613";"INDUSTRIA/ARTIGIANATO"
"7614";"SERVIZI"
"7615";"SERVIZI"
"7616";"ALTRO SETTORE"
"7617";"INDUSTRIA/ARTIGIANATO"
"7618";"INDUSTRIA/ARTIGIANATO"
"7621";"SERVIZI"
"7622";"COMMERCIO-SERVIZI"
"7623";"INDUSTRIA/ARTIGIANATO"
"7624";"INDUSTRIA/ARTIGIANATO"
"7625";"INDUSTRIA/ARTIGIANATO"
"7627";"SERVIZI"
"7628";"INDUSTRIA/ARTIGIANATO"
"7629";"COMMERCIO"
"7632";"SERVIZI"
"7636";"SERVIZI"
"7638";"SERVIZI"
"7640";"INDUSTRIA/ARTIGIANATO-SERVIZI"
"7642";"AGRICOLTURA/PESCA"
"7643";"INDUSTRIA/ARTIGIANATO"
"7644";"AGRICOLTURA/PESCA-COMMERCIO-SERVIZI"
"7647";"AGRICOLTURA/PESCA"
"7648";"SERVIZI"
"7649";"INDUSTRIA/ARTIGIANATO"
"7650";"COMMERCIO-INDUSTRIA/ARTIGIANATO-SERVIZI"
"7653";"INDUSTRIA/ARTIGIANATO"
"7654";"INDUSTRIA/ARTIGIANATO"
"7656";"SERVIZI"
"7657";"INDUSTRIA/ARTIGIANATO"
"7658";"INDUSTRIA/ARTIGIANATO"
"7659";"COMMERCIO"
"7660";"INDUSTRIA/ARTIGIANATO"
"7661";"INDUSTRIA/ARTIGIANATO"
"7662";"INDUSTRIA/ARTIGIANATO"
"7663";"COMMERCIO-TURISMO"
"7664";"SERVIZI"
"7665";"SERVIZI"
"7667";"COMMERCIO"
"7668";"SERVIZI"
"7669";"INDUSTRIA/ARTIGIANATO-SERVIZI"
"7670";"AGRICOLTURA/PESCA"
"7671";"AGRICOLTURA/PESCA"
"7672";"AGRICOLTURA/PESCA-INDUSTRIA/ARTIGIANATO"
"7673";"INDUSTRIA/ARTIGIANATO"
"7674";"SERVIZI"
"7675";"INDUSTRIA/ARTIGIANATO"
"7676";"SERVIZI"
"7677";"INDUSTRIA/ARTIGIANATO"
"7678";"TURISMO"
"7679";"COMMERCIO"
"7680";"COMMERCIO"
"7681";"INDUSTRIA/ARTIGIANATO"
"7682";"AGRICOLTURA/PESCA"
"7684";"SERVIZI"
"7685";"SERVIZI"
"7686";"INDUSTRIA/ARTIGIANATO"
"7687";"INDUSTRIA/ARTIGIANATO"
"7689";"COMMERCIO"
"7690";"SERVIZI"
"7691";"INDUSTRIA/ARTIGIANATO-SERVIZI"
"7692";"SERVIZI"
"7693";"INDUSTRIA/ARTIGIANATO-SERVIZI"
"7694";"TURISMO"
"7695";"ALTRO SETTORE-SERVIZI-TURISMO"
"7696";"INDUSTRIA/ARTIGIANATO"
"7697";"AGRICOLTURA/PESCA-COMMERCIO"
"7698";"COMMERCIO"
"7699";"SERVIZI"
"7700";"INDUSTRIA/ARTIGIANATO"
"7701";"COMMERCIO-INDUSTRIA/ARTIGIANATO"
"7702";"SERVIZI"
"7703";"INDUSTRIA/ARTIGIANATO"
"7704";"AGRICOLTURA/PESCA"
"7706";"COMMERCIO-INDUSTRIA/ARTIGIANATO"
"7711";"COMMERCIO-SERVIZI"
"7712";"INDUSTRIA/ARTIGIANATO"
"7713";"SERVIZI"
"7714";"INDUSTRIA/ARTIGIANATO"
"7715";"AGRICOLTURA/PESCA"
"7716";"AGRICOLTURA/PESCA"
"7717";"SERVIZI"
"7718";"COMMERCIO-SERVIZI"
"7719";"INDUSTRIA/ARTIGIANATO"
"7720";"INDUSTRIA/ARTIGIANATO"
"7721";"INDUSTRIA/ARTIGIANATO"
"7722";"SERVIZI"
"7723";"COMMERCIO"
"7725";"COMMERCIO"
"7726";"SERVIZI"
"7727";"COMMERCIO"
"7730";"SERVIZI"
"7731";"SERVIZI"
"7732";"AGRICOLTURA/PESCA"
"7733";"INDUSTRIA/ARTIGIANATO"
"7734";"AGRICOLTURA/PESCA"
"7735";"AGRICOLTURA/PESCA"
"7736";"SERVIZI"
"7737";"COMMERCIO-TURISMO"
"7738";"SERVIZI"
"7739";"SERVIZI"
"7741";"AGRICOLTURA/PESCA"
"7742";"SERVIZI"
"7743";"AGRICOLTURA/PESCA-SERVIZI"
"7744";"AGRICOLTURA/PESCA"
"7745";"SERVIZI"
"7747";"AGRICOLTURA/PESCA"
"7748";"SERVIZI"
"7749";"AGRICOLTURA/PESCA"
"7750";"SERVIZI"
"7751";"AGRICOLTURA/PESCA"
"7752";"SERVIZI"
"7753";"AGRICOLTURA/PESCA"
"7754";"TURISMO"
"7755";"INDUSTRIA/ARTIGIANATO"
"7756";"SERVIZI"
"7758";"AGRICOLTURA/PESCA-SERVIZI"
"7759";"SERVIZI"
"7760";"AGRICOLTURA/PESCA"
"7762";"SERVIZI"
"7763";"AGRICOLTURA/PESCA"
"7764";"AGRICOLTURA/PESCA"
"7766";"COMMERCIO"
"7767";"SERVIZI"
"7768";"INDUSTRIA/ARTIGIANATO"
"7770";"INDUSTRIA/ARTIGIANATO"
"7775";"INDUSTRIA/ARTIGIANATO"
"7785";"AGRICOLTURA/PESCA"
"7786";"AGRICOLTURA/PESCA"
"7788";"SERVIZI"
"7789";"INDUSTRIA/ARTIGIANATO"
"7791";"SERVIZI"
"7793";"AGRICOLTURA/PESCA-INDUSTRIA/ARTIGIANATO"
"7794";"INDUSTRIA/ARTIGIANATO"
"7795";"INDUSTRIA/ARTIGIANATO"
"7796";"SERVIZI"
"7797";"TURISMO"
"7798";"INDUSTRIA/ARTIGIANATO"
"7799";"ALTRO SETTORE"
"7800";"INDUSTRIA/ARTIGIANATO"
"7801";"AGRICOLTURA/PESCA"
"7802";"INDUSTRIA/ARTIGIANATO"
"7804";"INDUSTRIA/ARTIGIANATO"
"7805";"SERVIZI"
"7806";"SERVIZI"
"7807";"SERVIZI"
"7808";"SERVIZI"
"7809";"INDUSTRIA/ARTIGIANATO"
"7810";"INDUSTRIA/ARTIGIANATO"
"7811";"COMMERCIO"
"7812";"INDUSTRIA/ARTIGIANATO"
"7813";"INDUSTRIA/ARTIGIANATO"
"7814";"ALTRO SETTORE-COMMERCIO-INDUSTRIA/ARTIGIANATO-SERVIZI"
"7815";"AGRICOLTURA/PESCA"
"7816";"TURISMO"
"7817";"SERVIZI"
"7820";"AGRICOLTURA/PESCA"
"7821";"SERVIZI"
"7822";"AGRICOLTURA/PESCA"
"7823";"INDUSTRIA/ARTIGIANATO"
"7824";"AGRICOLTURA/PESCA"
"7825";"INDUSTRIA/ARTIGIANATO"
"7826";"SERVIZI"
"7827";"INDUSTRIA/ARTIGIANATO"
"7830";"COMMERCIO"
"7831";"TURISMO"
"7832";"INDUSTRIA/ARTIGIANATO"
"7833";"COMMERCIO-SERVIZI-TURISMO"
"7835";"ALTRO SETTORE-SERVIZI"
"7836";"AGRICOLTURA/PESCA-COMMERCIO"
"7837";"SERVIZI"
"7838";"AGRICOLTURA/PESCA"
"7839";"COMMERCIO"
"7840";"SERVIZI"
"7841";"INDUSTRIA/ARTIGIANATO-SERVIZI"
"7842";"INDUSTRIA/ARTIGIANATO"
"7843";"INDUSTRIA/ARTIGIANATO"
"7848";"SERVIZI"
"7849";"INDUSTRIA/ARTIGIANATO"
"7850";"AGRICOLTURA/PESCA"
"7851";"INDUSTRIA/ARTIGIANATO"
"7852";"AGRICOLTURA/PESCA"
"7853";"SERVIZI"
"7854";"SERVIZI"
"7855";"INDUSTRIA/ARTIGIANATO"
"7856";"INDUSTRIA/ARTIGIANATO"
"7857";"INDUSTRIA/ARTIGIANATO"
"7858";"INDUSTRIA/ARTIGIANATO"
"7859";"SERVIZI"
"7861";"COMMERCIO-SERVIZI"
"7863";"SERVIZI"
"7864";"SERVIZI"
"7865";"COMMERCIO"
"7867";"AGRICOLTURA/PESCA"
"7868";"INDUSTRIA/ARTIGIANATO"
"7869";"SERVIZI"
"7870";"INDUSTRIA/ARTIGIANATO"
"7874";"SERVIZI"
"7875";"SERVIZI"
"7877";"SERVIZI"
"7884";"SERVIZI"
"7885";"COMMERCIO"
"7889";"INDUSTRIA/ARTIGIANATO"
"7890";"SERVIZI"
"7891";"SERVIZI"
"7892";"INDUSTRIA/ARTIGIANATO"
"7893";"SERVIZI"
"7894";"INDUSTRIA/ARTIGIANATO"
"7896";"INDUSTRIA/ARTIGIANATO"
"7898";"SERVIZI"
"7899";"SERVIZI"
"7900";"AGRICOLTURA/PESCA-SERVIZI"
"7901";"COMMERCIO"
"7903";"AGRICOLTURA/PESCA"
"7904";"AGRICOLTURA/PESCA-COMMERCIO-INDUSTRIA/ARTIGIANATO"
"7905";"INDUSTRIA/ARTIGIANATO"
"7906";"COMMERCIO"
"7907";"AGRICOLTURA/PESCA"
"7908";"SERVIZI"
"7909";"COMMERCIO"
"7910";"SERVIZI"
"7911";"AGRICOLTURA/PESCA"
"7912";"AGRICOLTURA/PESCA"
"7913";"INDUSTRIA/ARTIGIANATO"
"7914";"ALTRO SETTORE-INDUSTRIA/ARTIGIANATO"
"7915";"AGRICOLTURA/PESCA"
"7916";"INDUSTRIA/ARTIGIANATO"
"7917";"COMMERCIO-INDUSTRIA/ARTIGIANATO"
"7918";"INDUSTRIA/ARTIGIANATO"
"7920";"SERVIZI"
"7921";"SERVIZI"
"7922";"INDUSTRIA/ARTIGIANATO"
"7923";"INDUSTRIA/ARTIGIANATO"
"7924";"INDUSTRIA/ARTIGIANATO"
"7925";"SERVIZI"
"7926";"SERVIZI"
"7927";"AGRICOLTURA/PESCA"
"7929";"AGRICOLTURA/PESCA"
"7930";"AGRICOLTURA/PESCA-SERVIZI"
"7931";"SERVIZI"
"7932";"SERVIZI"
"7933";"INDUSTRIA/ARTIGIANATO"
"7934";"COMMERCIO"
"7936";"SERVIZI"
"7937";"INDUSTRIA/ARTIGIANATO"
"7938";"INDUSTRIA/ARTIGIANATO"
"7939";"AGRICOLTURA/PESCA"
"7940";"SERVIZI-TURISMO"
"7941";"INDUSTRIA/ARTIGIANATO"
"7942";"INDUSTRIA/ARTIGIANATO"
"7944";"COMMERCIO"
"7945";"INDUSTRIA/ARTIGIANATO"
"7946";"SERVIZI"
"7947";"SERVIZI"
"7948";"COMMERCIO-INDUSTRIA/ARTIGIANATO"
"7949";"COMMERCIO-SERVIZI"
"7950";"SERVIZI"
"7951";"INDUSTRIA/ARTIGIANATO"
"7954";"COMMERCIO"
"7956";"SERVIZI"
"7961";"INDUSTRIA/ARTIGIANATO"
"7964";"INDUSTRIA/ARTIGIANATO"
"7965";"AGRICOLTURA/PESCA"
"7966";"ALTRO SETTORE"
"7967";"INDUSTRIA/ARTIGIANATO"
"7968";"SERVIZI"
"7969";"INDUSTRIA/ARTIGIANATO"
"7970";"COMMERCIO"
"7972";"COMMERCIO-INDUSTRIA/ARTIGIANATO"
"7973";"AGRICOLTURA/PESCA"
"7974";"COMMERCIO-INDUSTRIA/ARTIGIANATO"
"7975";"INDUSTRIA/ARTIGIANATO"
"7976";"INDUSTRIA/ARTIGIANATO"
"7977";"AGRICOLTURA/PESCA"
"7978";"SERVIZI-TURISMO"
"7979";"SERVIZI"
"7980";"INDUSTRIA/ARTIGIANATO"
"7981";"INDUSTRIA/ARTIGIANATO-SERVIZI"
"7982";"AGRICOLTURA/PESCA"
"7983";"INDUSTRIA/ARTIGIANATO"
"7984";"SERVIZI"
"7985";"SERVIZI"
"7986";"INDUSTRIA/ARTIGIANATO"
"7987";"AGRICOLTURA/PESCA"
"7988";"SERVIZI"
"7989";"INDUSTRIA/ARTIGIANATO"
"7990";"AGRICOLTURA/PESCA"
"7991";"INDUSTRIA/ARTIGIANATO"
"7992";"INDUSTRIA/ARTIGIANATO-SERVIZI"
"7993";"SERVIZI"
"7995";"INDUSTRIA/ARTIGIANATO-SERVIZI"
"7996";"SERVIZI"
"7997";"SERVIZI"
"7998";"AGRICOLTURA/PESCA"
"8000";"SERVIZI"
"8001";"AGRICOLTURA/PESCA"
"8002";"COMMERCIO"
"8003";"INDUSTRIA/ARTIGIANATO"
"8004";"COMMERCIO"
"8005";"AGRICOLTURA/PESCA"
"8006";"INDUSTRIA/ARTIGIANATO"
"8007";"COMMERCIO"
"8008";"TURISMO"
"8009";"SERVIZI"
"8010";"INDUSTRIA/ARTIGIANATO"
"8011";"SERVIZI-TURISMO"
"8012";"AGRICOLTURA/PESCA-COMMERCIO"
"8013";"AGRICOLTURA/PESCA"
"8014";"COMMERCIO"
"8015";"SERVIZI"
"8016";"INDUSTRIA/ARTIGIANATO"
"8017";"INDUSTRIA/ARTIGIANATO"
"8018";"INDUSTRIA/ARTIGIANATO"
"8020";"AGRICOLTURA/PESCA"
"8021";"INDUSTRIA/ARTIGIANATO"
"8022";"SERVIZI"
"8025";"COMMERCIO"
"8026";"INDUSTRIA/ARTIGIANATO"
"8029";"SERVIZI"
"8030";"SERVIZI"
"8042";"INDUSTRIA/ARTIGIANATO"
"8043";"AGRICOLTURA/PESCA"
"8045";"INDUSTRIA/ARTIGIANATO"
"8046";"AGRICOLTURA/PESCA-COMMERCIO-INDUSTRIA/ARTIGIANATO"
"8047";"INDUSTRIA/ARTIGIANATO"
"8048";"INDUSTRIA/ARTIGIANATO"
"8049";"SERVIZI"
"8050";"INDUSTRIA/ARTIGIANATO"
"8051";"INDUSTRIA/ARTIGIANATO"
"8052";"SERVIZI"
"8053";"COMMERCIO"
"8054";"INDUSTRIA/ARTIGIANATO"
"8055";"INDUSTRIA/ARTIGIANATO"
"8056";"AGRICOLTURA/PESCA"
"8057";"ALTRO SETTORE-INDUSTRIA/ARTIGIANATO"
"8059";"ALTRO SETTORE"
"8061";"SERVIZI"
"8062";"INDUSTRIA/ARTIGIANATO"
"8063";"INDUSTRIA/ARTIGIANATO"
"8064";"ALTRO SETTORE-COMMERCIO-SERVIZI"
"8065";"INDUSTRIA/ARTIGIANATO"
"8066";"INDUSTRIA/ARTIGIANATO"
"8067";"INDUSTRIA/ARTIGIANATO"
"8068";"COMMERCIO"
"8070";"SERVIZI"
"8071";"AGRICOLTURA/PESCA"
"8072";"INDUSTRIA/ARTIGIANATO"
"8073";"SERVIZI"
"8074";"INDUSTRIA/ARTIGIANATO"
"8075";"INDUSTRIA/ARTIGIANATO"
"8076";"INDUSTRIA/ARTIGIANATO"
"8077";"INDUSTRIA/ARTIGIANATO"
"8078";"INDUSTRIA/ARTIGIANATO"
"8080";"SERVIZI"
"8081";"INDUSTRIA/ARTIGIANATO"
"8082";"INDUSTRIA/ARTIGIANATO"
"8083";"SERVIZI"
"8084";"AGRICOLTURA/PESCA"
"8085";"INDUSTRIA/ARTIGIANATO"
"8086";"SERVIZI"
"8087";"AGRICOLTURA/PESCA-INDUSTRIA/ARTIGIANATO"
"8088";"INDUSTRIA/ARTIGIANATO"
"8089";"AGRICOLTURA/PESCA"
"8090";"INDUSTRIA/ARTIGIANATO"
"8091";"TURISMO"
"8093";"AGRICOLTURA/PESCA"
"8094";"COMMERCIO"
"8095";"AGRICOLTURA/PESCA"
"8096";"AGRICOLTURA/PESCA-INDUSTRIA/ARTIGIANATO"
"8097";"SERVIZI"
"8098";"AGRICOLTURA/PESCA"
"8099";"SERVIZI"
"8100";"SERVIZI"
"8102";"COMMERCIO-INDUSTRIA/ARTIGIANATO-SERVIZI"
"8103";"SERVIZI"
"8104";"INDUSTRIA/ARTIGIANATO"
"8106";"SERVIZI"
"8108";"INDUSTRIA/ARTIGIANATO"
"8109";"SERVIZI"
"8110";"INDUSTRIA/ARTIGIANATO"
"8111";"SERVIZI"
"8112";"INDUSTRIA/ARTIGIANATO"
"8114";"SERVIZI"
"8119";"AGRICOLTURA/PESCA"
"8120";"INDUSTRIA/ARTIGIANATO"
"8124";"INDUSTRIA/ARTIGIANATO"
"8126";"AGRICOLTURA/PESCA"
"8129";"SERVIZI"
"8130";"AGRICOLTURA/PESCA"
"8131";"SERVIZI"
"8132";"SERVIZI"
"8133";"SERVIZI"
"8134";"SERVIZI"
"8135";"SERVIZI"
"8136";"INDUSTRIA/ARTIGIANATO"
"8138";"INDUSTRIA/ARTIGIANATO"
"8139";"AGRICOLTURA/PESCA"
"8140";"AGRICOLTURA/PESCA"
"8141";"SERVIZI"
"8142";"INDUSTRIA/ARTIGIANATO"
"8143";"INDUSTRIA/ARTIGIANATO"
"8144";"COMMERCIO-SERVIZI"
"8145";"INDUSTRIA/ARTIGIANATO-SERVIZI"
"8146";"INDUSTRIA/ARTIGIANATO"
"8147";"COMMERCIO"
"8149";"AGRICOLTURA/PESCA"
"8150";"SERVIZI"
"8151";"INDUSTRIA/ARTIGIANATO"
"8152";"SERVIZI"
"8153";"COMMERCIO"
"8154";"INDUSTRIA/ARTIGIANATO-SERVIZI"
"8157";"INDUSTRIA/ARTIGIANATO"
"8158";"AGRICOLTURA/PESCA-INDUSTRIA/ARTIGIANATO"
"8159";"INDUSTRIA/ARTIGIANATO"
"8161";"SERVIZI"
"8162";"INDUSTRIA/ARTIGIANATO"
"8163";"SERVIZI"
"8164";"AGRICOLTURA/PESCA-SERVIZI"
"8165";"INDUSTRIA/ARTIGIANATO"
"8166";"SERVIZI"
"8167";"SERVIZI"
"8168";"SERVIZI"
"8169";"SERVIZI"
"8170";"COMMERCIO"
"8171";"SERVIZI"
"8172";"SERVIZI"
"8173";"TURISMO"
"8174";"ALTRO SETTORE"
"8175";"INDUSTRIA/ARTIGIANATO"
"8176";"AGRICOLTURA/PESCA"
"8177";"COMMERCIO"
"8178";"INDUSTRIA/ARTIGIANATO"
"8179";"COMMERCIO-SERVIZI-TURISMO"
"8180";"INDUSTRIA/ARTIGIANATO"
"8181";"INDUSTRIA/ARTIGIANATO"
"8182";"INDUSTRIA/ARTIGIANATO"
"8183";"TURISMO"
"8184";"INDUSTRIA/ARTIGIANATO"
"8185";"INDUSTRIA/ARTIGIANATO"
"8186";"TURISMO"
"8187";"INDUSTRIA/ARTIGIANATO"
"8188";"SERVIZI"
"8189";"INDUSTRIA/ARTIGIANATO"
"8190";"SERVIZI"
"8191";"TURISMO"
"8192";"SERVIZI"
"8193";"AGRICOLTURA/PESCA"
"8194";"COMMERCIO-SERVIZI"
"8195";"INDUSTRIA/ARTIGIANATO"
"8198";"SERVIZI"
"8199";"AGRICOLTURA/PESCA"
"8200";"INDUSTRIA/ARTIGIANATO-SERVIZI"
"8201";"COMMERCIO"
"8202";"COMMERCIO"
"8203";"SERVIZI"
"8204";"SERVIZI"
"8208";"COMMERCIO"
"8210";"AGRICOLTURA/PESCA"
"8211";"SERVIZI"
"8220";"AGRICOLTURA/PESCA"
"8222";"SERVIZI"
"8223";"AGRICOLTURA/PESCA"
"8224";"INDUSTRIA/ARTIGIANATO"
"8225";"AGRICOLTURA/PESCA"
"8227";"INDUSTRIA/ARTIGIANATO"
"8228";"TURISMO"
"8229";"SERVIZI"
"8230";"SERVIZI"
"8231";"SERVIZI"
"8232";"INDUSTRIA/ARTIGIANATO"
"8233";"INDUSTRIA/ARTIGIANATO"
"8234";"SERVIZI"
"8235";"SERVIZI"
"8237";"INDUSTRIA/ARTIGIANATO"
"8238";"AGRICOLTURA/PESCA-ALTRO SETTORE"
"8240";"AGRICOLTURA/PESCA"
"8241";"INDUSTRIA/ARTIGIANATO"
"8242";"INDUSTRIA/ARTIGIANATO"
"8243";"AGRICOLTURA/PESCA"
"8244";"INDUSTRIA/ARTIGIANATO"
"8245";"AGRICOLTURA/PESCA"
"8246";"AGRICOLTURA/PESCA"
"8247";"INDUSTRIA/ARTIGIANATO"
"8248";"INDUSTRIA/ARTIGIANATO"
"8250";"SERVIZI"
"8251";"AGRICOLTURA/PESCA-TURISMO"
"8252";"AGRICOLTURA/PESCA"
"8253";"COMMERCIO"
"8254";"SERVIZI"
"8255";"SERVIZI"
"8256";"SERVIZI"
"8257";"COMMERCIO"
"8258";"SERVIZI"
"8259";"INDUSTRIA/ARTIGIANATO"
"8260";"SERVIZI"
"8261";"AGRICOLTURA/PESCA"
"8262";"SERVIZI"
"8263";"SERVIZI"
"8264";"COMMERCIO"
"8265";"SERVIZI"
"8267";"INDUSTRIA/ARTIGIANATO"
"8268";"SERVIZI"
"8269";"SERVIZI"
"8270";"INDUSTRIA/ARTIGIANATO"
"8272";"COMMERCIO-SERVIZI"
"8273";"SERVIZI"
"8274";"INDUSTRIA/ARTIGIANATO"
"8275";"TURISMO"
"8277";"INDUSTRIA/ARTIGIANATO"
"8278";"SERVIZI"
"8279";"AGRICOLTURA/PESCA"
"8280";"SERVIZI"
"8281";"AGRICOLTURA/PESCA"
"8282";"INDUSTRIA/ARTIGIANATO"
"8283";"SERVIZI"
"8284";"AGRICOLTURA/PESCA"
"8286";"COMMERCIO"
"8290";"SERVIZI"
"8291";"INDUSTRIA/ARTIGIANATO"
"8294";"COMMERCIO"
"8297";"SERVIZI"
"8298";"SERVIZI"
"8302";"SERVIZI"
"8311";"SERVIZI"
"8312";"AGRICOLTURA/PESCA"
"8313";"AGRICOLTURA/PESCA"
"8315";"SERVIZI"
"8316";"SERVIZI"
"8317";"INDUSTRIA/ARTIGIANATO"
"8318";"AGRICOLTURA/PESCA"
"8319";"SERVIZI"
"8320";"SERVIZI"
"8322";"AGRICOLTURA/PESCA"
"8323";"INDUSTRIA/ARTIGIANATO"
"8324";"INDUSTRIA/ARTIGIANATO"
"8325";"SERVIZI"
"8326";"AGRICOLTURA/PESCA-COMMERCIO-TURISMO"
"8327";"INDUSTRIA/ARTIGIANATO"
"8328";"INDUSTRIA/ARTIGIANATO"
"8330";"AGRICOLTURA/PESCA"
"8331";"AGRICOLTURA/PESCA"
"8332";"AGRICOLTURA/PESCA"
"8333";"COMMERCIO-INDUSTRIA/ARTIGIANATO"
"8334";"AGRICOLTURA/PESCA"
"8335";"SERVIZI"
"8336";"AGRICOLTURA/PESCA"
"8337";"TURISMO"
"8338";"SERVIZI"
"8339";"SERVIZI"
"8340";"INDUSTRIA/ARTIGIANATO"
"8341";"SERVIZI"
"8342";"INDUSTRIA/ARTIGIANATO"
"8343";"TURISMO"
"8344";"AGRICOLTURA/PESCA"
"8345";"AGRICOLTURA/PESCA"
"8346";"TURISMO"
"8347";"AGRICOLTURA/PESCA"
"8348";"SERVIZI"
"8349";"SERVIZI"
"8350";"COMMERCIO-SERVIZI"
"8352";"SERVIZI"
"8353";"SERVIZI"
"8354";"INDUSTRIA/ARTIGIANATO"
"8355";"COMMERCIO-INDUSTRIA/ARTIGIANATO"
"8356";"AGRICOLTURA/PESCA"
"8357";"SERVIZI"
"8359";"INDUSTRIA/ARTIGIANATO"
"8360";"TURISMO"
"8361";"COMMERCIO"
"8362";"INDUSTRIA/ARTIGIANATO"
"8363";"INDUSTRIA/ARTIGIANATO"
"8364";"SERVIZI"
"8366";"INDUSTRIA/ARTIGIANATO"
"8367";"INDUSTRIA/ARTIGIANATO"
"8368";"INDUSTRIA/ARTIGIANATO"
"8369";"SERVIZI"
"8371";"INDUSTRIA/ARTIGIANATO"
"8372";"SERVIZI"
"8373";"SERVIZI"
"8374";"SERVIZI"
"8375";"INDUSTRIA/ARTIGIANATO"
"8376";"COMMERCIO-INDUSTRIA/ARTIGIANATO"
"8377";"AGRICOLTURA/PESCA"
"8378";"SERVIZI"
"8379";"COMMERCIO"
"8380";"INDUSTRIA/ARTIGIANATO"
"8382";"AGRICOLTURA/PESCA"
"8385";"SERVIZI"
"8388";"SERVIZI"
"8390";"INDUSTRIA/ARTIGIANATO"
"8392";"SERVIZI"
"8395";"SERVIZI"
"8396";"COMMERCIO"
"8397";"INDUSTRIA/ARTIGIANATO"
"8399";"SERVIZI"
"8400";"COMMERCIO-SERVIZI"
"8402";"SERVIZI"
"8403";"SERVIZI"
"8404";"COMMERCIO"
"8405";"ALTRO SETTORE-TURISMO"
"8406";"SERVIZI"
"8407";"COMMERCIO-INDUSTRIA/ARTIGIANATO"
"8408";"SERVIZI"
"8410";"AGRICOLTURA/PESCA"
"8411";"SERVIZI"
"8412";"SERVIZI"
"8413";"SERVIZI"
"8414";"SERVIZI"
"8415";"INDUSTRIA/ARTIGIANATO"
"8416";"INDUSTRIA/ARTIGIANATO"
"8417";"INDUSTRIA/ARTIGIANATO"
"8420";"SERVIZI"
"8421";"INDUSTRIA/ARTIGIANATO"
